0.33815643	-0.34114173	-0.20772296	0.15561935	0.335938	0.18230756	0.20348659	0.25606385	0.15469354	0.20852317	-0.16376346	-0.20664077	0.2363575	0.4610267	0.06043764	0.2549082
0.15698881	-0.31827733	-0.6171208	-0.5776506	0.30919874	0.016196875	0.05230581	0.54855263	0.030479625	-0.21235068	-0.57329166	-0.7716495	-0.010353494	0.64241004	0.065566555	0.40452558
0.27606034	-0.6744901	0.25213897	0.39641586	0.38095486	0.004483213	0.12506355	-0.13230374	0.25387046	0.5124984	0.24318862	0.07440526	0.008029112	0.14581405	0.14602208	0.113643155
0.45749274	-0.15025623	0.0003353516	0.35779083	0.15722544	-0.012229208	0.2741564	-0.07838763	0.07707754	0.30028486	-0.006327645	0.17722455	0.3472442	0.1323886	0.1890064	0.14175561
0.19283302	0.06225819	-0.06297091	0.24853097	0.22176869	0.13396423	0.18725605	0.058138933	0.21969576	0.034308128	0.197765	0.24546646	0.2294207	0.3197926	0.04933735	0.17283624
0.34476995	-0.85371053	0.9281333	0.8634086	0.13193965	0.0024250345	0.012788754	-0.32320493	0.23693988	0.95330685	0.526035	0.3740098	-0.033410244	-0.2673155	0.09255981	-0.2530642
0.31142965	-0.52200437	-0.35114092	-0.19797611	0.05750809	0.06098689	0.05862768	0.29106146	-0.12831709	0.1304825	-0.43731532	-0.53814375	0.15478405	0.27121997	0.05539531	0.29895917
0.083939135	-0.2855359	-0.07365366	0.1245459	0.20269634	0.24249822	-0.004047525	0.2627456	0.13570246	0.11400654	0.0035222992	-0.21242785	0.050260816	0.44859862	-0.15801924	0.14608285
-0.0510605	-0.45294103	0.8748255	0.8955556	0.2817967	0.40063205	0.047806136	-0.31711602	0.46018705	0.886296	0.89495724	0.7741976	0.069148794	-0.07606522	-0.38067535	-0.3557706
0.30570525	-0.51461923	0.15084575	0.2668181	0.103484854	0.0012443364	0.14007062	-0.0058772443	0.057635717	0.41516206	-0.06909583	-0.13650107	0.09308373	0.1465027	0.024891483	0.10831857
0.20088917	-0.42493188	-0.112659216	-0.022456584	-0.22664657	0.46139023	-0.42415026	0.6627901	-0.40738365	0.11524735	-0.5622753	-0.74752206	0.33098447	0.6409482	-0.3590189	-0.22065774
-0.4820042	0.114815235	0.14503422	0.1803273	0.24446574	0.68396276	-0.52033913	0.6192286	0.30390775	-0.04728908	0.39569405	0.07480652	0.033275302	0.84364724	-0.74434984	-0.10340345
0.014792974	0.47413313	0.15246218	0.44239625	0.24913144	0.24634655	0.20424694	-0.06125321	0.35137048	-0.12336529	0.54672587	0.79747385	0.28502402	0.25528196	-0.089967325	-0.009025318
0.20535421	-0.4568509	-0.46147054	-0.39452294	0.3873388	-0.16538663	0.14257593	0.21550967	0.12218025	-0.10526922	-0.48310795	-0.53935975	-0.08494273	0.25838855	0.25271985	0.47638258
0.3651322	0.44430342	-0.65430593	-0.5725659	0.33088323	-0.58261925	0.5293083	-0.19122899	0.17195879	-0.6358546	-0.51374114	-0.2072921	0.026322944	0.059493303	0.5981845	0.5730304
-0.1741038	-0.046527807	-0.58604246	-0.6293592	0.5117718	-0.02870147	0.049494576	0.45656875	0.3905117	-0.448903	-0.37905988	-0.5462856	-0.18484333	0.5656292	-0.09998826	0.5479135
-0.17273916	0.19820721	-0.4443327	-0.3659968	0.6504148	-0.19537622	0.32030523	0.112591565	0.5453461	-0.41925666	0.032107823	0.030589428	-0.30438507	0.24922784	0.116498135	0.51911396
0.437003	-0.15345044	-0.3990624	-0.13782594	0.3165689	-0.36206916	0.50356877	-0.18011735	0.14545742	0.018083796	-0.3072599	-0.14354244	0.027966017	-0.04482635	0.43644467	0.50828105
1.171233	-0.7902765	0.7443427	0.81702	-0.1013241	-0.7038934	0.5249153	-0.56486094	-0.13470635	1.0054393	-0.044361386	0.10475227	0.17578056	-0.59211534	1.054872	0.057673935
0.434484	0.32462507	0.04007838	0.28895366	-0.26945785	0.23523161	0.08316969	0.2884716	-0.40099087	0.07082889	-0.124787614	0.006913673	0.5824225	0.44692388	0.014288074	-0.17446816
0.3932463	0.11056305	0.12244844	0.37058076	-0.26585504	0.33170182	-0.081884146	0.33319494	-0.33869144	0.24724272	-0.15521103	-0.10658212	0.6320571	0.46843702	0.00051373703	-0.21143876
-0.18060893	-0.8046184	0.38376302	0.22424462	0.46908087	0.00826651	0.034721684	-0.19375436	0.48155066	0.5716026	0.46527204	0.15398705	-0.3546898	-0.15614843	-0.17555483	0.10736406
-0.3069701	-0.051224384	-0.32498154	-0.31674945	0.41888562	0.24633414	-0.25978285	0.49836543	0.33729598	-0.33667487	-0.10284337	-0.30492523	-0.27803728	0.52145016	-0.45960945	0.32761374
0.18210764	-0.7422013	-0.095612995	-0.03349089	0.1278147	-0.014343856	-0.016918767	0.15176223	-0.009773074	0.44658393	-0.2594264	-0.4988159	-0.059418585	0.1767757	0.060670614	0.17977703
0.23680325	-0.37057868	-0.083463416	0.04355706	0.2604747	-0.20766342	0.1986957	-0.12501737	0.20746522	0.3238782	0.044698622	-0.050843846	-0.15549453	-0.012805373	0.20887035	0.23331851
-0.16119634	0.025991961	0.45512867	0.5782232	0.039917987	0.5066727	-0.29157412	0.3288978	0.12143459	0.37776148	0.57064414	0.3476356	0.2663131	0.5164944	-0.50848174	-0.35556296
0.10224374	0.18992284	-0.029716363	0.2686082	0.22657308	0.09555426	0.23302056	-0.06355433	0.18743287	-0.00081598054	0.22960512	0.4328166	0.16675958	0.1557818	-0.0029281168	0.024582257
-0.9223151	-0.87965894	-0.7238385	-0.82757854	0.88390553	0.66826296	-0.852311	0.901737	0.91953176	-0.6723601	0.7564459	-0.69573504	-0.894776	0.73360443	-0.9236954	0.7150901
0.22999746	-0.24928848	-0.19794598	0.0005824174	0.021539968	-0.010809102	0.026703933	0.15403713	-0.043544527	0.052444007	-0.2859744	-0.40169814	0.11404092	0.20880583	0.17827319	0.12139176
0.33009058	-0.1955688	-0.27608034	-0.088379644	0.16449074	-0.16413487	0.24572036	0.09187781	0.0058713374	0.015302981	-0.34676412	-0.28567007	0.050254643	0.11116282	0.21159145	0.21018262
-0.18076725	0.52008766	0.058447868	0.29372767	0.13045573	0.39196032	-0.039037813	0.18733178	0.28946108	-0.21229003	0.45194224	0.58063173	0.2534531	0.5114791	-0.30993512	-0.14558747
-0.8915893	-0.68639195	-0.06908734	-0.37886664	0.6426183	0.6229067	-0.8432283	0.9439965	0.8823494	-0.33891737	0.6159227	-0.36788115	-0.73002297	0.8639686	-0.8660037	0.19312721
0.14083795	1.0971886	0.014763759	0.22561507	-0.5303089	0.37761578	-0.011819871	0.49096927	-0.6028673	-0.1465738	0.13557562	0.40288997	0.90949255	0.8657362	-0.14924362	-0.18320794
-0.064352386	0.34167787	-0.02671713	0.2856679	0.30837712	0.16620457	0.16520995	-0.028193062	0.36377898	-0.044955887	0.393669	0.4967276	0.040126562	0.2706951	-0.1837609	0.09556785
0.22731745	0.4255153	-0.5353265	-0.42333156	-0.008291544	-0.100456044	0.18647593	0.42936444	-0.26886335	-0.5484496	-0.5153103	-0.58983344	0.41393885	0.72357845	0.26860267	0.3331429
0.3065136	-0.22129954	0.6553605	0.72053	-0.21610048	0.39458948	-0.2092527	0.12343424	-0.23372911	0.64044195	0.35670048	0.2806201	0.46619922	0.334912	-0.30841774	-0.47588938
0.18897663	-0.6590002	0.35174462	0.31811455	0.10037412	-0.03437253	0.023026597	-0.05557193	0.06767946	0.5037931	0.0920672	-0.19160263	-0.028616907	-0.057682592	-0.02875288	0.055827286
0.86722314	-0.6694981	0.8121422	0.836043	0.4293456	-0.6560002	0.56062114	-0.6483381	0.5017722	0.8905247	0.48243308	0.6327294	-0.4543683	-0.7385652	0.74609375	0.45121756
0.40689442	0.055536304	-0.46541536	-0.3125655	-0.04393251	0.012135999	0.12729013	0.28405547	-0.29590532	-0.11136044	-0.6142928	-0.56994784	0.37052792	0.40135112	0.2182019	0.15344444
-0.027216297	-0.117006056	-0.103899196	0.07431041	0.4031439	0.043618176	0.11413705	-0.03010085	0.38268182	0.043679677	0.24218418	0.31606713	-0.10842511	0.1773092	-0.064982794	0.24791886
0.34667552	-0.36289346	-0.26098385	-0.032944802	-0.05971314	0.24428922	-0.07285114	0.3838594	-0.26969334	0.18432891	-0.41863778	-0.5194209	0.26078105	0.36701295	0.012234808	0.10130031
0.53546995	0.10671499	-0.24993716	0.0065104454	0.17398882	-0.28041032	0.3835373	-0.16120811	0.0011854604	-0.032914553	-0.20040937	0.06905251	0.23668602	0.06574582	0.43590423	0.25890762
-0.52446604	-0.6163571	0.0036992554	-0.12675093	0.74008536	-0.16191338	0.051663645	-0.20179784	0.83632094	0.105535224	0.70330954	0.33143374	-0.6685709	-0.18220852	-0.23300877	0.44235834
0.38955122	0.30282167	-0.22454211	0.021491509	-0.075769566	-0.06455769	0.23946553	0.05400807	-0.14831476	-0.20609452	-0.2259988	-0.06330424	0.3754884	0.2663752	0.28088644	0.14246027
-0.058174312	0.005741877	-0.3314739	-0.22668657	0.661186	-0.2052166	0.3571908	-0.17445298	0.63659453	-0.31982258	0.14602323	0.37333488	-0.35100773	0.04198319	0.18367153	0.54837763
-0.36113083	-0.53836155	0.08917347	-0.021179346	0.5810419	0.25472975	-0.1302285	0.16348325	0.5553621	0.18545407	0.4388198	0.25440824	-0.39104685	0.20462413	-0.34507683	0.3203975
0.12838918	-0.2249174	-0.58596265	-0.44414163	0.5635584	-0.52113867	0.45803228	-0.22129019	0.40395907	-0.20399232	-0.095508926	-0.010706508	-0.35909978	-0.08404657	0.48202688	0.7071988
0.17469825	0.25812554	0.08122788	0.30387118	0.07459473	0.25132868	0.13585223	0.055200648	0.10791171	-0.0028986726	0.2693108	0.37171042	0.3509367	0.39706427	-0.054771382	-0.031435277
0.71111673	-0.46367925	0.44275066	0.5428903	-0.5980391	0.41906348	-0.34365025	0.37907615	-0.5788716	0.6433682	-0.51319325	-0.59418833	0.6497893	0.41598985	-0.0406353	-0.43541768
0.5216259	-0.11717983	0.23004448	0.5699917	-0.40754995	0.45445427	-0.18942267	0.26522243	-0.4492901	0.5782512	-0.15811695	-0.124516614	0.69515723	0.40854275	-0.047004256	-0.37732407
0.7417308	-0.5413552	0.79303855	0.8136554	-0.8957171	0.75875866	-0.67226815	0.71488595	-0.8898463	0.9145401	-0.74581826	-0.7820161	0.92635787	0.6786386	-0.41548687	-0.871761
0.2735909	-0.5291516	0.34198183	0.37733996	-0.12696537	0.21954142	-0.16951196	0.17376615	-0.18270196	0.5798067	-0.07516463	-0.2760714	0.26324564	0.2669148	-0.10421289	-0.17897502
-0.043059833	-0.18981178	0.74565995	0.76411146	-0.115144	0.45832935	-0.30650908	0.09334639	-0.03317782	0.6747551	0.6361224	0.43128693	0.3572132	0.30212474	-0.452726	-0.5027444
0.5479416	-0.61100686	0.8021369	0.90796655	0.49051905	-0.56154835	0.46137	-0.654429	0.51407623	0.8076585	0.69705486	0.74361664	-0.52458507	-0.63328624	0.5550899	0.3014423
-0.13277481	-0.24386156	0.00898767	0.11646807	0.6645982	-0.11367886	0.32142076	-0.248226	0.7770388	0.16800852	0.574676	0.5353767	-0.5408319	-0.15992011	0.042623937	0.45091778
0.3282277	0.370442	-0.26318583	-0.0074848626	-0.07853074	0.03190899	0.24371658	0.16267407	-0.19566718	-0.22422002	-0.22063275	-0.047400422	0.43244618	0.3383294	0.19759548	0.17379244
0.49288455	-0.7441413	0.94013304	0.90132546	0.61216515	-0.62135607	0.5930892	-0.649922	0.68609655	0.9198344	0.72469145	0.74682367	-0.73059326	-0.7501809	0.6019163	0.46125433
0.38361046	0.4793908	-0.41488165	-0.27123892	0.12314327	-0.27147517	0.41902387	-0.046787936	-0.124918826	-0.35859737	-0.25610808	-0.06379049	0.37887225	0.20428637	0.40918934	0.28607693
0.21893124	0.1698136	-0.2572021	-0.048454247	0.29765236	-0.21717033	0.37712535	-0.24052185	0.2306223	-0.14073269	-0.010057835	0.16812243	0.0041345367	0.0011971939	0.26858714	0.37263322
0.36483184	0.04087362	0.23128194	0.4837956	-0.11106943	0.30076692	0.017932639	0.16223805	-0.18653011	0.3529844	0.0012696906	0.07426825	0.47900167	0.3305379	-0.07969002	-0.2049023
-0.14850031	-0.50108576	0.14907585	0.22701809	0.6233697	-0.19507864	0.29179004	-0.34320438	0.66937125	0.30306217	0.5539799	0.5171289	-0.44364426	-0.27630213	0.097815014	0.354561
0.14708424	-0.44509834	-0.20922706	-0.14596136	-0.10144294	0.36984563	-0.3943219	0.6307991	-0.27188346	0.047648214	-0.5786791	-0.8538424	0.15529916	0.56400466	-0.3171521	-0.055516127
0.4697416	0.05054806	-0.12560931	0.08971243	-0.11077652	0.017961802	0.21207517	0.024956262	-0.22804205	0.06996783	-0.34212655	-0.19154666	0.3613108	0.24832034	0.3036781	0.070215166
0.38757566	0.6513136	-0.70233095	-0.65066195	0.4389243	-0.771522	0.63891006	-0.25777063	0.046353325	-0.75897986	-0.5561701	-0.28927737	0.16113225	0.107450746	0.6906897	0.64457375
-0.807288	-0.83418125	-0.34137654	-0.6714704	0.8052981	0.61481667	-0.76503414	0.7381613	0.8764471	-0.4155909	0.5160427	-0.6594218	-0.87660664	0.65954244	-0.8423734	0.56812435
0.22675589	0.17167515	-0.5095675	-0.36624172	0.4330968	-0.3754261	0.46410707	-0.13092022	0.30540276	-0.34280816	-0.2352241	-0.08111406	-0.124186344	-0.0038740125	0.37170073	0.52517074
0.02452066	0.9069859	0.4253397	0.7371338	-0.53648525	0.6005579	-0.2466408	0.39859095	-0.45430213	0.23322223	0.46388257	0.6826004	0.78823954	0.74849904	-0.48530218	-0.59246194
0.16619644	0.43427488	-0.3048221	-0.0807041	-0.02730659	0.043885723	0.13865995	0.2508447	-0.10670666	-0.3188167	-0.20538092	-0.055446673	0.37570536	0.47592136	0.06730565	0.09930799
-0.2757085	-0.09964734	-0.03968026	-0.05822955	0.2713623	0.39615908	-0.29740694	0.36236948	0.32936907	0.08946838	0.12837374	0.046185613	-0.05716187	0.51137364	-0.38885367	0.01710418
0.07651645	0.15084933	-0.41163698	-0.41074416	0.35748923	-0.15248579	0.19014572	0.2614944	0.23177515	-0.28177693	-0.24547237	-0.19573893	-0.093491584	0.3423436	0.11392334	0.45095158
-0.04382104	0.41596437	-0.37778595	-0.36687163	0.3346881	-0.10027944	0.18976128	0.26163647	0.24525508	-0.36855716	-0.22528438	-0.18733172	-0.123909965	0.46419242	-0.017863642	0.3603931
